Unnamed,Source,Category,Date,Author,Title,Tags,Subtitle,Content
0,Rueters,['World News'],02-05-2018 08:17,Reuters Staff,China advises its tourists to avoid Maldives till politics stabilize,[],['BEIJING (Reuters) - China?s foreign ministry on Monday advised Chinese citizens to  avoid visiting the Maldives until political tensions subside on the Indian Ocean archipelago.'],"['BEIJING (Reuters) - China?s foreign ministry on Monday advised Chinese citizens to  avoid visiting the Maldives until political tensions subside on the Indian Ocean archipelago.', 'A tropical paradise for holidaymakers, the Maldives has been beset by fractious politics for years, but concern over  potential instability heightened after its attorney-general warned on Sunday that the government would resist any attempt by the Supreme Court to impeach President Abdulla Yameen for disobeying its order to free jailed opposition leaders.', '?China suggests that Chinese citizens who are preparing to go to the Maldives in the near term to postpone going until the situation on the ground stabilises,? Geng Shuang, a spokesman for the Ministry of Foreign Affairs, told a regular briefing, noting that the upcoming Chinese New Year was a peak period for Chinese tourists to visit the Maldives.', 'Geng said that China supports the resolution of differences', 'between all relevant sides in the Maldives through dialogue and consultation to protect its national and social stability.', 'The Chinese embassy to the Maldives on Friday issued a travel warning urging Chinese citizens to be cautious when traveling to the country, according to the official Xinhua news agency.', 'Mohamed Anil, attorney general of the Maldives, said on Sunday that the government had received information that the Supreme Court was preparing to fire Yameen, but such a move would be illegal and the police and army had been instructed not to carry out such an order.', 'Yameen has fired two police chiefs since Thursday, when the Supreme Court threw out terrorism convictions against former president Mohamed Nasheed and eight other opposition figures. Police had indicated they would enforce the ruling.', 'In power since 2013 and facing elections in October, Yameen is under international pressure to heed the court decision, while hundreds of protesters have taken to the country?s streets to demand compliance with the order.', 'President Yameen?s government has had good relations with China and a free trade agreement between the two countries was signed in December, despite criticism from the opposition.', 'China has been striking deals with countries in Asia and Africa in line with its ?belt and road initiative? to improve imports of key commodities, upgrade infrastructure and trade routes in the region and boost its diplomatic clout.', 'Reporting by Ben Blanchard; Writing by Christian Shepherd; Editing by Christian Schmollinger & Simon Cameron-Moore']"
0,Rueters,['World News'],02-05-2018 08:17,Reuters Staff,"Lebanese soldier, militant die in army raid: statement",[],"['BEIRUT (Reuters) - Lebanon?s army raided a suspected Islamist militant hideout in the northern city of Tripoli late on Sunday, leading to armed clashes in which a soldier and a suspected militant were killed, the army said.']","['BEIRUT (Reuters) - Lebanon?s army raided a suspected Islamist militant hideout in the northern city of Tripoli late on Sunday, leading to armed clashes in which a soldier and a suspected militant were killed, the army said.', 'The raid on a house in the al-Tabbaneh district of Tripoli aimed to capture Hajar al-Abdullah, but was met with resistance including gunshots and hand grenades, the army said on its website.', 'In the fighting, Abdullah and a soldier were killed, several other soldiers were wounded, and Abdullah?s brother, Bilal al-Abdullah, was detained. The army seized money, arms, ammunition and other military hardware from the house, it said.', 'Lebanese authorities say they have disrupted a number of Islamic State attacks and networks since the last major attack - a 2015 twin suicide bombing in Beirut.', 'Lebanon has mostly escaped the rash of militant assaults around the Middle East spurred by the war in its neighbor Syria, and last year forced Islamic State fighters out of an enclave on the mountainous border between the two countries.', 'Reporting by Angus McDowall; Editing by Robin Pomeroy']"
0,Rueters,['World News'],02-05-2018 08:21,Dondi  Tawatao,Wider Image: Nightfall in Philippine slum revives spectre of deaths in drugs war,[],"[' wife was arrested during an anti-drug operation and was found dead a day later, stands near fishing boats in Navotas, Metro Manila, Philippines,']","['MANILA Reuters) - As night falls in Manila, the Philippine capital, few of the 700 families living in the sprawling portside shanty town known as Market 3 dare to venture out of their homes.', ""The crime-ridden maze of sheet metal, crumbling cement and wooden boards has become a frontline of the bloody war on illegal drugs that has defined Rodrigo Duterte's presidency since it was unleashed in June 2016. (Clickreut.rs/2DVQaYMfor a picture package depicting the shanty town of Market 3.)"", 'Dozens of Filipinos who lived along the slum?s narrow dirt-floor alleys have wound up dead. The community lives in fear of masked or mystery men dragging away slum dwellers, or police and their notorious ?Tokhang? operations, where officers are required to knock on doors of suspected dealers to urge them to surrender. But those visits have been fatal.', '?Many people have left. They leave because of Tokhang,? said Nenita Bravo, a 56-year-old Market 3 resident.', '?We can?t really count them anymore,? she said, referring to those killed, adding that she had witnessed many killings in the area. ?We can?t really count them because there?s been so many.?', 'Bullet-ridden corpses are found hours or even days later, often just a few minutes away, although police say there have been no illegal killings in their anti-drug campaign.', 'Yet the frequent police operations and shadowy murders have hit the slum hard and those who live there say more blood has been spilled since he was elected president on the promise to wipe out drugs and crime in six months.', '?Since Duterte came, that?s when there was a rise in killings. It was pitiful, especially so for the many women killed,? said Visitacion Castellano, 73, a long-time resident of Market 3.', '?They should have given them years. Put them in jail. But not kill.?', 'In Spanish colonial times, Navotas, as the area was known before the patchwork of shanty communities emerged, was the home of a middle class that lived off the sea, either as owners of fishing boats or shipbuilders.', 'Now employment is in short supply, with men jumping from one informal job to the next, such as scavenging or unloading fish from returning trawlers.', 'Although life is hard, people get by, but there is never enough.', 'Scarcity fuels desperation and the desperate turn to petty crime, or dealing and using drugs, mostly ?shabu?, the methamphetamine Duterte says could destroy a generation of Filipinos.', 'One 28-year-old man who spoke to Reuters was among those who sold and used shabu. During one of the deadliest chapters of the drugs war in August 2016, he said his partner and mother of his five children was murdered, her body found riddled with bullet wounds in the head and chest.', 'The former drug user, who refused to give his name for fear of reprisals, then fled Market 3 and says many of his friends did the same, or are now dead. He even tried, unsuccessfully, to take his own life, he said, by hanging himself with his belt.', 'The man is in poor health, skinny and coughing frequently due to tuberculosis. Nuns now take care of his youngest children.', 'Too weak to work, he spends his days at the port waiting to beg for scraps of fish from returning boats.', 'His dream, he says, is to regain strength so he can work, and build a home for himself and his children in the Market 3 shanty town where they can live, free of drugs and the fear of police raids.', '?My only concern now is for my four kids to have a different life,? he said.', 'One woman in the community told Reuters that four of her seven children are in prison, three on drugs charges and one accused of murder.', 'Her youngest son was killed in June 2016 in what police said was a sting operation in which he was armed, and refused to go quietly, a typical description of the almost 4,000 cases in which police say a suspected drug dealer was killed.', 'Police in Navotas could not be reached for comment on the killings during their anti-drugs operations.', 'The woman, who asked for anonymity, is certain that police killed her son in cold blood while he was asleep, adding that she even heard them joke about it.', 'Reuters could not independently verify her account.', 'Editing by Clarence Fernandez']"
0,Rueters,['World News'],02-05-2018 08:27,Reuters Staff,Philippine senator seeks legislative probe of Duterte's bank transactions,[],['MANILA (Reuters) - A Philippine senator and staunch critic of President Rodrigo Duterte on Monday filed a resolution seeking a legislative inquiry into whether Duterte and his eldest daughter had concealed assets amounting to almost $2 million.'],"['MANILA (Reuters) - A Philippine senator and staunch critic of President Rodrigo Duterte on Monday filed a resolution seeking a legislative inquiry into whether Duterte and his eldest daughter had concealed assets amounting to almost $2 million.', 'Senator Antonio Trillanes asked the Senate committee on banks, financial institutions and currencies to probe deposits and investments involving their accounts, which he said could show possible violations of the country?s anti-money laundering law.', 'Duterte has cultivated an image as a humble man who disdains opulence and is uninterested in wealth and materialism.', 'Trillanes has long accused Duterte of failing to disclose his wealth going back to his time as mayor of southern Davao City prior to winning the presidency in May 2016.', 'Duterte has repeatedly denied wrongdoing and promised to resign if there was proof.', 'The president has even instructed the country?s Anti-Money Laundering Council (AMLC) to disclose the transactions, yet he has still to sign the required waiver for that to happen.', 'Trillanes cited a recent report by VERA Files, a local investigative news organization, which said Duterte and daughter Sara Duterte-Carpio, who succeeded him as Davao mayor, failed to disclose deposits and investments exceeding 100 million pesos ($1.94 million) in their official asset declarations.', 'Duterte-Carpio also denies wrongdoing.', 'VERA Files said the bank records it saw came from the Senate and were entered into records by Trillanes himself, who claimed the same documents came from the AMLC.', 'The presidential palace dismissed Trillanes? allegation as ?old news? and said the lawmaker has no proof.', '?The council had said those documents did not come from them and that the data he was talking about was incorrect,? said Duterte?s spokesman, Harry Roque.', 'Roque said any plan to oust the highly popular leader would fail.', 'The deputy ombudsman last year initiated an inquiry into allegations that Duterte had hidden assets. The president?s office last week sought his removal.', 'Duterte has sparred repeatedly with Trillanes. Last year, he  alleged that the senator had secret overseas bank accounts and read out the account number of one live on television. Duterte later admitted, however, that he had deliberately read out a false account number, but did not say why.', 'Reporting by Enrico dela Cruz; Editing by Martin Petty & Simon Cameron-Moore']"
0,Rueters,['World News'],02-05-2018 08:40,Reuters Staff,North Korea sends Winter Olympics propaganda fliers to Seoul - website,[],"['GANGNEUNG, South Korea (Reuters) - Propaganda leaflets from North Korea marking the start of the 2018 Winter Olympics have been found in mountains in the South Korean capital, Seoul, a North Korea specialist news website reported on Monday.']","['GANGNEUNG, South Korea (Reuters) - Propaganda leaflets from North Korea marking the start of the 2018 Winter Olympics have been found in mountains in the South Korean capital, Seoul, a North Korea specialist news website reported on Monday.', 'The fliers, which are presumed to have been dropped from balloons flown from North Korea, show the 2018 Pyeongchang Olympics logo and its two cartoon mascots standing beneath the Olympic rings, according to photos of the propaganda leaflets published by the NK News website.', '?Welcome, guests from Pyongyang!? the flier reads, referring to the delegation of North Koreans travelling to the Games, which begin on Friday.', 'The North Korean delegation includes 12 ice hockey players who have formed a joint squad with the South Korean women?s national team.', 'North Korea?s ceremonial leader Kim Yong Nam will make an unprecedented visit to South Korea this week, officials said on Monday, as hopes grow for high-level inter-Korean talks during the Olympics.', 'The leaflets, which NK News said were found on Saturday, also welcomed the ?North Korean athletes, cheerleaders, journalists, Taekwondo display team, and performance artists?.', 'The reverse side of the propaganda leaflets showed the Winter Olympics mascots striding side-by-side and saying ?Let?s go to Kaesong! Let?s go to Mount Kumgang!?, referring to the closed inter-Korean industrial zone and a failed inter-Korean tourist project that sit just inside North Korea.', 'Kaesong was closed by South Korea in 2016 in protest over North Korea?s nuclear and missile programmes. The inter-Korean Mount Kumgang resort in the coastal province of Kangwon closed after a South Korean tourist was shot by a North Korean guard in 2008.', 'North Korea announced last month a new ?world-level? tourist project in the divided province that appeared to be aimed at capitalising on the international attention surrounding the Winter Olympics in Pyeongchang, a city in the South Korean-controlled half of Kangwon.', 'Activists based in South Korea regularly use balloons to send fliers, money and foreign news across the demilitarised zone into North Korea.', 'In response, Pyongyang has also used balloons to send its own anti-South Korean fliers towards Seoul, where the colourful and tattered leaflets can sometimes be found in mountains or scattered in public places.', 'Reporting by James Pearson; Editing by Paul Tait']"
0,Rueters,['World News'],02-05-2018 09:03,Reuters Staff,Japanese army helicopter crash sparks fire in residential area,[],"['TOKYO (Reuters) - A Japanese army Apache attack helicopter crashed in western Japan on Monday sparking a fire in a residential area, Japan?s defense minister said.']","['TOKYO (Reuters) - A Japanese army Apache attack helicopter crashed in western Japan on Monday sparking a fire in a residential area, Japan?s defense minister said.', 'Live images aired by public broadcaster NHK showed firefighters dousing a house as smoke billowed from its roof and windows.', 'The Ground Self Defence Force helicopter, which is built by Boeing Co, came down in Saga prefecture during training, Minister of Defence Itsunori Onodera said in comments aired by NHK. Officials at the scene were assessing injuries.', 'The crash, several hundred meters (yards) from an elementary school, comes as public attention is focused on incidents involving military helicopters following a series of emergency landings and parts falling from aircraft operated by the U.S. Marines in the island of Okinawa.', 'Reporting by Tim Kelly; Editing by Neil Fullick']"
0,Rueters,['World News'],02-05-2018 09:03,Reuters Staff,"Japanese army helicopter crashes, killing at least one person",[],"['TOKYO (Reuters) - A Japanese army Apache attack helicopter crashed in western Japan on Monday, killing one of two people on board and sparking a fire in a residential area near a school and a nursery, media said.']","['TOKYO (Reuters) - A Japanese army Apache attack helicopter crashed in western Japan on Monday, killing one of two people on board and sparking a fire in a residential area near a school and a nursery, media said.', 'The crash comes amid heightened scrutiny of military flights following a series of emergency landings and parts falling from aircraft operated by the U.S. Marines on the southern island of Okinawa.', 'The Ground Self Defence Force helicopter, built by Boeing Co, came down in Saga prefecture during training, Minister of Defence Itsunori Onodera said in comments aired by public broadcaster NHK.', 'The second person on the helicopter was missing, Onodera told reporters. Live images aired by NHK showed firefighters dousing a house as smoke billowed from its roof and windows.', 'An elementary schoolchild who lived in the house suffered a minor injury, NHK reported.', 'The incident highlights the dangers of building military bases close to residential areas and could make the Japanese government more determined to push through its plan to move the U.S. Marines? Futenma air base to a less populated part of Okinawa.', 'Reporting by Tim Kelly and Stanley WhiteAdditional reporting by Nobuhiro Kubo; Editing by Neil Fullick & Nick Macfie']"
0,Rueters,['World News'],02-05-2018 09:03,Reuters Staff,"Japanese army helicopter crashes, one death confirmed",[],"['TOKYO (Reuters) - A Japanese army Apache attack helicopter crashed in western Japan on Monday, killing one of two people on board and sparking a fire in a residential area near a school and a nursery, according to media reports.']","['TOKYO (Reuters) - A Japanese army Apache attack helicopter crashed in western Japan on Monday, killing one of two people on board and sparking a fire in a residential area near a school and a nursery, according to media reports.', 'The crash comes amid heightened scrutiny of military flights following a series of emergency landings and parts falling from aircraft operated by the U.S. Marines on the southern island of Okinawa.', 'The Ground Self Defence Force helicopter, built by Boeing Co, came down in Saga prefecture during training, Minister of Defence Itsunori Onodera said in comments aired by public broadcaster NHK.', 'The second person on the helicopter was found in ?cardio-pulmonary arrest,? according to NHK. Live images aired by NHK showed firefighters dousing a house as smoke billowed from its roof and windows.', 'An elementary school student who lived in the house suffered a minor injury, NHK reported.', 'The incident highlights the dangers of building military bases close to residential areas and could make the Japanese government more determined to push through its plan to move the U.S. Marines? Futenma air base to a less populated part of Okinawa.', 'Reporting by Tim Kelly and Stanley White; Editing by Neil Fullick & Simon Cameron-Moore']"
0,Rueters,['World News'],02-05-2018 09:05,Reuters Staff,Man shot and arrested in Iran after trying to break into presidential office: Fars,[],"['LONDON (Reuters) - A man was shot and arrested in Iran after trying to break into the presidential office building, the deputy governor of Tehran was quoted as saying by Fars news agency on Monday.']","['LONDON (Reuters) - A man was shot and arrested in Iran after trying to break into the presidential office building, the deputy governor of Tehran was quoted as saying by Fars news agency on Monday.', '?We are trying to identify the person and find out his motivation,? Mohsen Hamedani added.', 'The man was wielding a large knife, according to Tasnim news agency, and was wearing white shroud, symbolizing his readiness to sacrifice his life.', 'The attacker was shot at leg when trying to pass the security gate of the presidential office in Pasteur Street in central Tehran. It is a high security area as other key government institutions are also located there.', 'Reporting by Bozorgmehr Sharafedin; Editing by Toby Chopra']"
0,Rueters,['World News'],02-05-2018 09:05,Reuters Staff,Man shot and arrested in Iran after trying to break into president's office: Fars,[],"['LONDON (Reuters) - A man was shot and arrested in Iran after trying to break into president?s office, the deputy governor of Tehran was quoted as saying by Fars news agency on Monday.']","['LONDON (Reuters) - A man was shot and arrested in Iran after trying to break into president?s office, the deputy governor of Tehran was quoted as saying by Fars news agency on Monday.', '?We are trying to identify the person and find out his motivation,? Mohsen Hamedani added.', 'Reporting by Bozorgmehr Sharafedin; Editing by Toby Chopra']"
