Unnamed,Source,Category,Date,Author,Title,Tags,Subtitle,Content
0,Rueters,['Technology News'],02-05-2018 08:24,Reuters Staff,Panasonic hikes outlook after third quarter earnings surge on automotive demand,[],['TOKYO (Reuters) - Japan?s Panasonic Corp lifted its outlook for earnings this year after reporting a 23 percent jump in third-quarter operating profit on healthy sales of car components and factory automation equipment.'],"['TOKYO (Reuters) - Japan?s Panasonic Corp lifted its outlook for earnings this year after reporting a 23 percent jump in third-quarter operating profit on healthy sales of car components and factory automation equipment.', 'The strong showing underscores the company?s shift away from the price competition of smartphones and other lower-margin consumer products, reinventing itself as a provider of automotive batteries, other car components and automation equipment.', 'Panasonic, the exclusive battery cell supplier for Tesla Inc?s mass-market Model 3 sedan, raised its profit forecast for the year ending March to 350 billion yen from 335 billion yen, in line with market estimates.', 'For the quarter just ended, operating profit surged to 120.1 billion yen ($1.09 billion), beating an average estimate of 105.7 billion yen.', 'A streak of solid results at Panasonic have been driven mainly by the strength of its automotive unit - a business the firm is trying to strengthen by expanding battery production capacity globally to meet an anticipated surge in electric vehicle demand.', 'It started mass production of battery cells at Tesla?s Gigafactory in Nevada earlier last year and started mass production at a new plant in Dalian, China in December. It is also adding new production lines in Japan.', 'But analysts caution the Gigafactory makes Panasonic susceptible to any change in strategy at the U.S. electric vehicle maker.', 'Last month, Tesla delayed a production target for the Model 3 sedan for a second time and said it would likely build about 2,500 Model 3s per week by the end of the first quarter, half the number it had earlier promised.', 'Aiming to reduce its dependence on Tesla, Panasonic recently partnered with Toyota Motor Corp to develop and supply batteries for electric vehicles.', 'Panasonic also took control of Spanish auto parts maker Ficosa International SA last year, a deal that has helped lift the Japanese firm?s earnings.', 'Reporting by Sam Nussey and Makiko Yamazaki; Editing by Himani Sarkar and Edwina Gibbs']"
0,Rueters,['Technology News'],02-05-2018 08:24,Reuters Staff,Panasonic third quarter operating profit jumps 23 percent; outlook hiked,[],"['TOKYO (Reuters) - Japan?s Panasonic Corp reported on Monday a 23 percent increase in third-quarter operating profit on solid sales of car components and factory automation equipment, and raised its full-year earnings outlook.']","['TOKYO (Reuters) - Japan?s Panasonic Corp reported on Monday a 23 percent increase in third-quarter operating profit on solid sales of car components and factory automation equipment, and raised its full-year earnings outlook.', 'The electronics giant posted an operating profit of 120.1 billion yen ($1.09 billion) for the October-December quarter, up from 97.6 billion yen a year prior. That was above a consensus estimate of 105.7 billion yen from eight analysts polled by Thomson Reuters I/B/E/S.', 'Panasonic raised its profit forecast for the year ending March to 350 billion yen from 335 billion yen, in line with a consensus estimate of 351 billion yen from 20 analysts.', 'Reporting by Sam Nussey; Editing by Himani Sarkar and Edwina Gibbs']"
0,Rueters,['Technology News'],02-05-2018 13:01,"Heather Somerville,Alexandria Sage",Jury to hear opening statements in Waymo-Uber trial over autonomous car secrets,[],"['Waymo unveils a self-driving Chrysler Pacifica minivan during the North American International Auto Show in Detroit, Michigan, U.S., January 8, 20']","['SAN FRANCISCO (Reuters) - A jury in a trade-secrets lawsuit will get its first earful Monday as opening statements begin in a bitter legal battle between Waymo and Uber Technologies Inc that has captivated Silicon Valley and could help determine who emerges in the forefront of the fast-growing field of autonomous cars.', 'Testimony in San Francisco federal court is expected to last two weeks before the decision in the lawsuit, filed by Alphabet Inc?s self-driving car unit Waymo nearly a year ago, goes to the 10-person jury. It promises to be a showdown between the two technology companies over allegations by Waymo that one of its former engineers took trade secrets just before quitting and going to work at ride-hailing firm Uber.', 'The case hinges on whether Uber used apparent trade secrets, a total of eight according to court filings, to advance its autonomous vehicle program. Waymo said engineer Anthony Levandowski downloaded more than 14,000 confidential files in December 2015 containing designs for autonomous vehicles before he went on to lead Uber?s self-driving car unit in 2016.', 'The jury will have to decide whether these were indeed trade secrets and not common knowledge, and whether Uber improperly acquired them, used them and benefited from them.', 'Uber has said while Levandowski downloaded the files, the data never made their way into its own self-driving car designs.', 'Levandowski, regarded as a visionary in autonomous technology, is not a defendant in the case but is on Waymo?s witness list. Levandowski was fired from Uber in May 2017 because the company said he refused to cooperate with Uber in the Waymo lawsuit and did not hand over information requested of him in the case.', 'Waymo and Uber are part of a crowded and hotly competitive field of automakers and technology companies aiming to build fleets of self-driving cars that could transform urban transportation systems.', 'Waymo has estimated damages in the case at about $1.9 billion. Uber rejects the financial damages claim. Still, the lawsuit has hobbled Uber?s self-driving car program, with Uber attorney Bill Carmody telling the court last week that the case ?is the biggest in the history of Uber.?', 'Waymo intends to call Waymo Chief Executive Officer John Krafcik as it first witness, court documents show. Uber has co-founder and former CEO Travis Kalanick at the top of its witness list.', 'There are a total of 99 potential witnesses between the two companies, according to court documents, including Google co-founders Larry Page and Sergey Brin, Benchmark venture capitalist and Uber investor Bill Gurley and Alphabet executive David Drummond.', 'The U.S. Department of Justice is conducting a separate criminal investigation into what transpired, according to court filings.', 'Reporting by Heather Somerville and Alexandria Sage in San Francisco; editing by Grant McCool']"
0,Rueters,['Technology News'],02-05-2018 15:47,Reuters Staff,New European Wi-Fi network for airline passengers to launch within months,[],"['BERLIN (Reuters) - A new European Wi-Fi network for airline passengers will be launched by the end of June, the companies behind the project said on Monday.']","['BERLIN (Reuters) - A new European Wi-Fi network for airline passengers will be launched by the end of June, the companies behind the project said on Monday.', 'German telecoms company Deutsche Telekom and communications firm Inmarsat have teamed up to develop  the European Aviation Network (EAN).', 'Combining around 300 base stations across each country of the European Union with a satellite, the project aims to provide smooth broadband coverage over land and water and across the 28 countries of the bloc.', 'Until now, European carriers have had to rely on satellite-only systems for onboard Wi-Fi across the region.', 'Deutsche Telekom and Inmarsat also say the EAN equipment is small, lightweight and easy to install, making it suitable for short-haul planes and low-cost carriers.', 'The launch customer is IAG, which owns British Airways, Iberia, Vueling and Aer Lingus, but it is not clear when exactly its first flights using the EAN will take place.', '?Clearly in the next few months we are hoping the first passengers will get to enjoy the service,? Frederik van Essen, Senior Vice President at Inmarsat Aviation, told an online press conference.', 'The start of the service was delayed by around six months after setbacks to SpaceX?s launch schedule prompted Inmarsat to turn to Arianespace to send its satellite into space.', 'Van Essen said he did not expect legal challenges by Viasat, which has complained to the European Commission over Inmarsat?s use of the spectrum, to delay the launch. ?We think no merit to claims they are filing,? he said.', 'More and more airlines are starting to offer Wi-Fi on their planes to meet passenger demand to be connected during flights as well as seek new revenue opportunities.', 'According to Routehappy, which provides information on flight amenities, 82 airlines worldwide now offer in-flight Wi-Fi, up 17 percent from last year.', 'So far, it is mainly larger airlines that have been installing Wi-Fi on board for long-haul flights, while coverage is also widespread in the United States.', 'But with costs coming down, Routehappy said it was now seeing many smaller airlines start to offer internet on board too.', 'Inmarsat?s van Essen said the EAN would be suitable for use by low-cost operators. He declined to name any other potential customers, saying he wasn?t allowed to give details of talks.', 'Lufthansa?s Eurowings started offering internet on short-haul routes this month, using an Inmarsat satellite-based system, while Norwegian Air Shuttle also offers Wi-Fi.', 'Reporting by Victoria Bryan; Editing by Mark Potter']"
0,Rueters,['Technology News'],02-05-2018 20:31,David Ingram,Seattle says Facebook is violating city campaign finance law,[],"[""Facebook logo is seen  at a start-up companies gathering at Paris' Station F in Paris, France on January 17, 20""]","['SAN FRANCISCO (Reuters) - Seattle?s election authority said on Monday that Facebook Inc is in violation of a city law that requires disclosure of who buys election ads, the first attempt of its kind to regulate U.S. political ads on the internet.', 'Facebook must disclose details about spending in last year?s Seattle city elections or face penalties, Wayne Barnett, executive director of the Seattle Ethics and Elections Commission, said in a statement.', 'The penalties could be up to $5,000 per advertising buy, Barnett said, adding that he would discuss next steps this week with Seattle?s city attorney.', 'It was not immediately clear how Facebook would respond if penalized. Facebook said in a statement it had sent the commission some data.', '?Facebook is a strong supporter of transparency in political advertising. In response to a request from the Seattle Ethics and Elections Commission we were able to provide relevant information,? said Will Castleberry, a Facebook vice president.', 'Barnett said Facebook?s response ?doesn?t come close to meeting their public obligation.? The company provided partial spending numbers, but not copies of ads or data about whom they targeted.', 'The unregulated nature of U.S. online political ads drew attention last year after Facebook said Russians using fake names bought ads on the social network to try to sway voters ahead of the 2016 presidential election. Moscow denies trying to meddle in the election.', 'Buying online election ads requires little more than a credit card. Federal law does not currently force online ad sellers such as Facebook or Alphabet Inc?s Google and YouTube to disclose the identity of the buyers.', 'Legislation is pending to extend federal rules governing political advertising on television and radio to also cover internet ads, and tech firms have announced plans to voluntarily disclose some data.', 'Facebook Chief Executive Mark Zuckerberg said in September that his company would ?create a new standard for transparency in online political ads.?', 'At the center of the Seattle dispute is a 1977 law that requires companies that sell election advertising, such as radio stations, to maintain public books showing the names of who bought ads, the payments and the ?exact nature and extent of the advertising services rendered.?', 'The law went unenforced against tech companies until a local newspaper, The Stranger, published a story in December in the wake of the Russia allegations asking why.', 'Seattle sent letters to Facebook and Google asking them to provide data. The sides have been in talks, and last month Facebook employees met in person with commission staff.', '?We gave Facebook ample time to comply with the law,? Barnett said.', 'Google has asked for more time to comply, and that request is pending, Barnett said.', 'Legal experts said they were unaware of any similar regulation attempts by other U.S. localities or states.', '?Given the negative publicity around Facebook?s failure to provide adequate transparency in the 2016 elections, I would be surprised if they tried to challenge this law,? said Brendan Fischer of the Campaign Legal Center, a nonprofit that favors campaign finance regulation.', 'Reporting by David Ingram; Editing by Leslie Adler and James Dalgleish']"
0,Rueters,['Technology News'],02-05-2018 22:32,Dustin Volz,U.S. charges two suspects in ATM 'jackpotting' case,[],['(Reuters) - The U.S. Justice Department announced on Monday charges against two men who allegedly committed criminal bank fraud by hacking into ATM machines and forcing them to spit out cash like a slot machine jackpot.'],"['(Reuters) - The U.S. Justice Department announced on Monday charges against two men who allegedly committed criminal bank fraud by hacking into ATM machines and forcing them to spit out cash like a slot machine jackpot.', 'Alex Alberto Fajin-Diaz, a 31-year-old citizen of Spain, and Argenys Rodriguez, 21, of Springfield, Massachusetts, appeared before a federal judge on Monday and are being detained, according to a statement from the U.S. attorney?s office in Connecticut.', 'The pair was arrested on related state charges on Jan. 27, the Justice Department said. They were found in possession of more than $9,000 in $20 bills as well as tools and devices that would be needed to compromise ATM machines and force them to eject cash, the authorities said.', 'The U.S. Secret Service last week said a group of hackers likely tied to international criminal syndicates had pilfered more than $1 million from ATM machines across the country.', 'The heists, which involve hacking ATMs to rapidly shoot out torrents of cash, have been observed across the United States spanning from the Gulf Coast to New England, Matthew O?Neill, a special agent in the criminal investigations division, told Reuters in an interview.', 'Diebold Nixdorf Inc and NCR Corp, two of the world?s largest ATM makers, also warned last month that cyber criminals were targeting ATMs with tools needed to carry out so-called jackpotting schemes.', 'Reporting by Dustin Volz and Jonathan Stempel; editing by G Crosse']"
0,Rueters,['Technology News'],02-06-2018 00:20,Reuters Staff,"China prepares fresh ICO rules, eyes overseas platforms: China Daily",[],"['SHANGHAI (Reuters) - China is preparing fresh regulations to further restrict initial coin offerings, especially via overseas platforms, the China Daily newspaper reported on Tuesday citing a source close to the matter.']","['SHANGHAI (Reuters) - China is preparing fresh regulations to further restrict initial coin offerings, especially via overseas platforms, the China Daily newspaper reported on Tuesday citing a source close to the matter.', 'The official English-language newspaper said the People?s Bank of China (PBOC) was preparing a package of measures with other regulators and that the government would implement them when ?conditions are ripe?. It did not give further details.', 'China has taken a string of steps in recent months to clamp down on the crypto-currency market, including closing exchanges and banning so-called initial coin offerings (ICOs) - digital, token-based fundraising rounds.', 'On Monday, the Financial News, which comes under the purview of the central bank, said the PBOC would monitor overseas websites of virtual currency trading platforms to curb risks caused by a rush of investment following the ICO ban.[nL4N1PV115]', 'Bitcoin, the world?s best-known cryptocurrency, fell more than 10 percent on Monday and approached three-month lows on concerns about a global regulatory clampdown on the trading of the digital coins. [nL8N1PV4NZ]', 'Reporting by John RuwitchEditing by Shri Navaratnam']"
0,Rueters,['Technology News'],02-06-2018 00:51,Reuters Staff,South Korea says North Korea could be behind hacking into Japan's Coincheck - Channel A,[],"['SEOUL (Reuters) - South Korea?s spy agency has said North Korean hackers seem to be behind a recent $520 million cyber theft in Japan?s cryptocurrency exchange Coincheck, South Korea?s Channel A news said.']","['SEOUL (Reuters) - South Korea?s spy agency has said North Korean hackers seem to be behind a recent $520 million cyber theft in Japan?s cryptocurrency exchange Coincheck, South Korea?s Channel A news said.', '?The spy agency told parliament?s intelligence committee that North Korean hackers probably had hacked into Coincheck and stole 570 billion won ($521.44 million) worth (of cryptocurrency),? the news channel reported.', '($1 = 1,093.1300 won)', 'Reporting by Dahee Kim; Editing by Paul Tait']"
0,Rueters,['Technology News'],02-06-2018 01:37,Reuters Staff,"China state planner, Samsung Electronics in deal for chip cooperation: China Daily",[],"['BEIJING (Reuters) - China?s state planner and South Korea?s Samsung Electronics Co Ltd have signed a memorandum of understanding for further cooperation on semiconductors, state media China Daily reported on Tuesday.']","['BEIJING (Reuters) - China?s state planner and South Korea?s Samsung Electronics Co Ltd have signed a memorandum of understanding for further cooperation on semiconductors, state media China Daily reported on Tuesday.', 'The agreement between China?s National Development and Reform Commission (NDRC) and the world?s top memory chip maker was signed on Friday and focuses on chipmaking, artificial intelligence and semiconductor manufacturing, the China Daily report cited an unidentified NDRC official as saying.', 'In December, the China Daily reported that the NDRC was paying close attention to a recent surge in the price of chips used for long-term data storage in phones and could look into possible price fixing by the manufacturers.', 'The newspaper said on Tuesday, however, that the agreement with Samsung had ?nothing to do with the price rises in storage chips.?', 'Reporting by Beijing Monitoring Desk; Editing by Edwina Gibbs']"
0,Rueters,['Technology News'],02-06-2018 06:07,"Michelle Price,Pete Schroeder",U.S. Senate to spotlight virtual currencies as bitcoin plunges,[],['WASHINGTON (Reuters) - Digital currencies such as bitcoin will be in the spotlight again on Tuesday as lawmakers in the U.S. Senate question top markets watchdogs over how to better regulate the highly volatile and risky emerging asset class.'],"['WASHINGTON (Reuters) - Digital currencies such as bitcoin will be in the spotlight again on Tuesday as lawmakers in the U.S. Senate question top markets watchdogs over how to better regulate the highly volatile and risky emerging asset class.', 'Christopher Giancarlo, chairman of the Commodity Futures Trading Commission (CFTC), and Jay Clayton, chairman of the Securities and Exchange Commission (SEC), will give testimony to the Senate Banking Committee amid growing global unease about the risks virtual currencies pose to investors and the financial system.', 'The hearing follows a rout in the price of bitcoin, which plunged more than 15 percent to near a three-month low on Monday on concerns ranging from a global regulatory clampdown to a ban by some banks on using credit cards to buy bitcoin.', 'On the Luxembourg-based Bitstamp exchange, bitcoin fell as low as $6,853.53 in early afternoon trading in New York. That marked a fall of more than half from a peak of almost $20,000 in December. The currency surged more than 1,300 percent last year.', 'Lawmakers on Tuesday are set to probe Giancarlo and Clayton on the powers of the SEC and CFTC to oversee cryptocurrency exchanges, how the watchdogs can protect investors from extreme volatility and fraud, and the risks posed by cyber criminals intent on stealing digital tokens.', 'Giancarlo and Clayton will use the hearing to showcase the efforts their agencies have made to police the market and to highlight limitations in the regulatory structure, according to their testimony published on Monday.', 'The sharp drop in bitcoin on Monday coincided with a broader sell-off in U.S. stock markets, which plummeted to their lowest levels in 2018.', 'Reporting by Michelle Price, Pete Schroeder and Gertrude Chavez-Dreyfuss; Editing by Paul Simao']"
