,Time,Open,High,Low,Close,Volume
122,2014-03-03T11:17:00+0530,759.73,760,759.5,759.75,11910
123,2014-03-03T11:18:00+0530,759.75,760.25,759.75,759.78,26956
124,2014-03-03T11:19:00+0530,759.95,760,759.5,759.95,9660
125,2014-03-03T11:20:00+0530,759.95,760,759.73,759.73,7678
126,2014-03-03T11:21:00+0530,759.53,759.75,759.25,759.75,7132
127,2014-03-03T11:22:00+0530,759.75,759.98,759.25,759.98,9298
128,2014-03-03T11:23:00+0530,759.8,760.13,759.25,759.5,9298
129,2014-03-03T11:24:00+0530,759.4,759.55,759.25,759.4,8620
130,2014-03-03T11:25:00+0530,759.35,759.4,759.25,759.38,4570
131,2014-03-03T11:26:00+0530,759.25,759.33,758,758.23,14090
132,2014-03-03T11:27:00+0530,758.23,758.23,757.5,757.8,14180
133,2014-03-03T11:28:00+0530,757.73,758.73,757.53,757.93,9478
134,2014-03-03T11:29:00+0530,757.98,758.63,757.6,757.98,13024
135,2014-03-03T11:30:00+0530,758,758.33,757.75,757.95,7020
136,2014-03-03T11:31:00+0530,757.85,758.33,757.78,757.8,11672
137,2014-03-03T11:32:00+0530,757.8,757.85,757.5,757.78,9972
138,2014-03-03T11:33:00+0530,757.63,757.83,757.55,757.58,7666
139,2014-03-03T11:34:00+0530,757.58,757.75,757,757,14364
140,2014-03-03T11:35:00+0530,756.65,757.2,756.63,756.78,12586
141,2014-03-03T11:36:00+0530,756.73,756.78,756.53,756.75,9684
142,2014-03-03T11:37:00+0530,756.75,756.75,756,756,8940
143,2014-03-03T11:38:00+0530,756,756.33,755.9,756.15,13088
144,2014-03-03T11:39:00+0530,756,756.28,755.5,755.95,11104
145,2014-03-03T11:40:00+0530,755.75,756.28,755.55,755.95,11462
146,2014-03-03T11:41:00+0530,755.95,756.5,755.78,756,15122
147,2014-03-03T11:42:00+0530,756.03,756.03,755,755.05,13170
148,2014-03-03T11:43:00+0530,755.08,756,755.08,755.85,9644
149,2014-03-03T11:44:00+0530,755.93,755.95,755.75,755.9,7002
150,2014-03-03T11:45:00+0530,755.85,755.88,755.03,755.38,10922
151,2014-03-03T11:46:00+0530,755.75,756.3,755.5,755.53,14124
152,2014-03-03T11:47:00+0530,755.55,757.53,755.55,757.15,15890
153,2014-03-03T11:48:00+0530,757.05,757.1,756,756,16910
154,2014-03-03T11:49:00+0530,756,756,755.63,755.8,9826
155,2014-03-03T11:50:00+0530,755.78,755.8,754.25,754.6,23224
156,2014-03-03T11:51:00+0530,754.63,755.95,754.5,754.5,13576
157,2014-03-03T11:52:00+0530,754.5,754.73,754.1,754.43,14736
158,2014-03-03T11:53:00+0530,754.43,754.95,754.05,754.95,17298
159,2014-03-03T11:54:00+0530,754.68,754.83,754.28,754.63,8528
160,2014-03-03T11:55:00+0530,754.63,754.68,754.28,754.68,9376
161,2014-03-03T11:56:00+0530,754.53,755.28,754.43,754.53,9294
162,2014-03-03T11:57:00+0530,754.65,755.95,754.5,755.95,11518
163,2014-03-03T11:58:00+0530,755.6,755.83,754.8,755.68,8690
164,2014-03-03T11:59:00+0530,755.55,755.58,754.55,754.65,11398
